Time,Date,Sender_account,Receiver_account,Amount_in_GBP,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type,cross_border_score,amount_score,currency_score,payment_type_score,pattern_score,total_risk_score,risk_category,priority_review_flag
46:56.0,12-02-2022,6017785605,9481294397,662.0900269,USD,PAB,USA,Panama,Credit Card,0,Normal_Fan_Out,20,0,15,5,5,45,Medium,0
05:10.0,29-06-2022,2573597206,6386193208,827.4199829,USD,SGD,USA,Singapore,Credit Card,0,Normal_Small_Fan_Out,20,0,15,5,5,45,Medium,0
20:35.0,15-04-2021,3701323739,2263713122,1268.410034,GBP,KYD,UK,Cayman Islands,Credit Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
54:06.0,06-01-2022,8149217245,6957645190,8360.070313,SGD,EUR,Singapore,Germany,Cheque,0,Normal_Fan_Out,20,15,15,8,5,63,Medium,1
57:33.0,02-02-2021,9763056978,5605796532,6582.060059,PAB,USD,Panama,USA,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
53:10.0,29-01-2023,5880445092,2408975880,654.5800171,GBP,GBP,UK,UK,Wire Transfer,0,Normal_Cash_Deposits,0,0,0,5,5,10,Low,0
21:35.0,21-08-2023,7812793263,4046890154,3916.780029,SGD,EUR,Singapore,Germany,Cash Deposit,0,Normal_Fan_Out,20,5,15,10,5,55,Medium,0
21:01.0,10-04-2021,7751443943,3880952948,2793.070068,SGD,EUR,Singapore,Germany,Cash Deposit,0,Normal_Fan_Out,20,5,15,10,5,55,Medium,0
49:24.0,05-02-2021,6547882777,5632839370,5784.620117,USD,USD,USA,USA,Cross-border,0,Normal_Fan_In,0,15,0,15,5,35,Low,0
51:08.0,14-03-2021,6900206441,2261910694,5232.830078,KYD,SGD,Cayman Islands,Singapore,Credit Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
20:51.0,13-09-2023,9970231207,8022483620,4816.430176,GBP,KYD,UK,Cayman Islands,Cross-border,0,Normal_Cash_Deposits,20,5,15,15,5,60,Medium,0
12:56.0,31-01-2021,9809408332,3736054419,3151.97998,USD,EUR,USA,Germany,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
58:55.0,15-11-2022,4219199699,5602575878,1386.619995,GBP,PAB,UK,Panama,Prepaid Card,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
49:54.0,14-10-2022,1907439888,7860472850,7426.339844,KYD,EUR,Cayman Islands,Germany,Prepaid Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
14:38.0,28-09-2023,3414107957,7382470279,8799.769531,KYD,KYD,Cayman Islands,Cayman Islands,Prepaid Card,0,Normal_Fan_Out,0,15,0,5,5,25,Low,0
24:55.0,20-09-2022,1503907499,1659345524,9442.070313,PAB,USD,Panama,USA,Prepaid Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
22:35.0,14-02-2021,1516629216,8103902357,595.5999756,KYD,Dirham,Cayman Islands,UAE,ACH,0,Normal_Fan_In,20,0,15,5,5,45,Medium,0
39:40.0,12-07-2022,8265674905,2075748490,7401.689941,GBP,Dirham,UK,UAE,Credit Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
40:44.0,27-09-2023,3685686476,7616478999,7267.77002,Dirham,PAB,UAE,Panama,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
52:56.0,03-01-2021,1985101391,4919733256,9471.629883,USD,GBP,USA,UK,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
28:26.0,10-04-2021,4565349183,1973950371,2536.620117,EUR,PAB,Germany,Panama,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
46:52.0,22-06-2022,8482026223,6233140650,7424.370117,KYD,GBP,Cayman Islands,UK,Cash Deposit,0,Normal_Small_Fan_Out,20,15,15,10,5,65,Medium,1
21:16.0,05-12-2023,7537591482,1552184027,555.7199707,SGD,EUR,Singapore,Germany,Wire Transfer,0,Normal_Small_Fan_Out,20,0,15,5,5,45,Medium,0
40:06.0,21-10-2022,8394278833,1804461687,6316.140137,EUR,USD,Germany,USA,Wire Transfer,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
04:02.0,17-02-2022,6796919421,6903823460,3514.969971,SGD,USD,Singapore,USA,Credit Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
19:41.0,23-09-2023,2158615256,3573328767,7691.410156,SGD,SGD,Singapore,Singapore,Cash Deposit,0,Normal_Fan_Out,0,15,0,10,5,30,Low,0
06:51.0,29-05-2021,2547008655,5290308467,8634.410156,USD,GBP,USA,UK,Wire Transfer,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
38:08.0,18-12-2021,2249139809,6246799376,3654.560059,Dirham,EUR,UAE,Germany,Cash Deposit,0,Normal_Fan_In,20,5,15,10,5,55,Medium,0
58:36.0,03-02-2023,8637403643,4783313832,5260.609863,KYD,EUR,Cayman Islands,Germany,Cash Deposit,0,Normal_Fan_Out,20,15,15,10,5,65,Medium,1
30:17.0,15-12-2023,3810455190,7636528275,1182.869995,EUR,GBP,Germany,UK,Credit Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
56:13.0,30-01-2023,2479321491,8842931834,4174.899902,USD,PAB,USA,Panama,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
10:51.0,25-05-2022,9810369712,2757331912,3614.399902,EUR,KYD,Germany,Cayman Islands,Credit Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
05:42.0,24-05-2021,5547706304,2001908070,1839.400024,GBP,SGD,UK,Singapore,Wire Transfer,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
36:57.0,18-06-2021,8485985622,9763697017,8945.839844,USD,KYD,USA,Cayman Islands,Cash Deposit,0,Normal_Fan_Out,20,15,15,10,5,65,Medium,1
03:40.0,28-04-2022,3882716098,4015843926,1489.400024,USD,SGD,USA,Singapore,Cheque,0,Normal_Fan_In,20,5,15,8,5,53,Medium,0
07:52.0,31-01-2021,3514214388,3739243622,6361.040039,EUR,SGD,Germany,Singapore,Prepaid Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
14:01.0,27-06-2023,9625607965,1691334083,8902.530273,EUR,EUR,Germany,Germany,Credit Card,0,Normal_Small_Fan_Out,0,15,0,5,5,25,Low,0
21:06.0,13-04-2022,5977801159,4440295881,9120.570313,EUR,Dirham,Germany,UAE,Cross-border,0,Normal_Fan_Out,20,15,15,15,5,70,High,1
01:52.0,23-09-2021,8611237215,2588391303,7934.459961,SGD,USD,Singapore,USA,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
37:42.0,01-06-2023,3178995424,8350380562,1769.650024,Dirham,GBP,UAE,UK,Prepaid Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
17:59.0,16-11-2022,8330883823,1366042918,8176.140137,SGD,USD,Singapore,USA,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
17:10.0,17-02-2022,8274573976,2251207470,2772.879883,KYD,GBP,Cayman Islands,UK,Cheque,0,Normal_Small_Fan_Out,20,5,15,8,5,53,Medium,0
24:15.0,07-12-2022,8920768994,7222422606,9224.759766,Dirham,USD,UAE,USA,Cheque,0,Normal_Fan_Out,20,15,15,8,5,63,Medium,1
44:31.0,07-12-2022,6801701852,5476956202,7093.779785,EUR,USD,Germany,USA,Prepaid Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
35:35.0,13-05-2021,1452810358,9747961141,7854.819824,EUR,USD,Germany,USA,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
46:48.0,05-04-2022,5805903126,9000535805,859.4699707,KYD,PAB,Cayman Islands,Panama,ACH,0,Normal_Fan_Out,20,0,15,5,5,45,Medium,0
17:59.0,30-06-2023,3595383874,9044998513,5831.819824,SGD,PAB,Singapore,Panama,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
27:54.0,23-08-2023,9403209593,8489398950,8213.209961,SGD,GBP,Singapore,UK,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
34:05.0,19-09-2022,8144883913,8848078278,8617.290039,USD,KYD,USA,Cayman Islands,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
21:08.0,18-04-2023,7552161813,8906481640,296.0299988,KYD,GBP,Cayman Islands,UK,Cheque,0,Normal_Fan_Out,20,0,15,8,5,48,Medium,0
09:43.0,07-05-2023,1987319649,4206684580,9392.200195,GBP,GBP,UK,UK,Cheque,0,Normal_Fan_Out,0,15,0,8,5,28,Low,0
58:42.0,04-11-2023,8160090037,5566516045,442.9500122,EUR,USD,Germany,USA,Cross-border,0,Normal_Fan_Out,20,0,15,15,5,55,Medium,0
02:00.0,24-07-2023,8521447088,3469473495,6149.040039,KYD,PAB,Cayman Islands,Panama,Credit Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
09:12.0,25-06-2021,4381250729,9747449250,6936.939941,EUR,SGD,Germany,Singapore,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
15:07.0,03-11-2021,8435985068,9042470115,1082.380005,PAB,USD,Panama,USA,Credit Card,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
30:39.0,13-04-2023,6249932312,8274306515,489.6400146,EUR,EUR,Germany,Germany,Credit Card,0,Normal_Fan_In,0,0,0,5,5,10,Low,0
21:27.0,21-03-2022,6722937518,5302534213,7851.27002,SGD,Dirham,Singapore,UAE,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
45:48.0,17-05-2022,1069410091,7680240321,3852.860107,GBP,PAB,UK,Panama,Prepaid Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
22:38.0,04-05-2023,7206729011,5203383464,1080.050049,GBP,Dirham,UK,UAE,Cash Deposit,0,Normal_Fan_Out,20,5,15,10,5,55,Medium,0
29:20.0,09-03-2023,5562298144,7881044710,7629.049805,PAB,USD,Panama,USA,Cross-border,0,Normal_Cash_Deposits,20,15,15,15,5,70,High,1
19:14.0,22-01-2023,9023338899,8552263831,8493.139648,KYD,KYD,Cayman Islands,Cayman Islands,Cross-border,0,Normal_Small_Fan_Out,0,15,0,15,5,35,Low,0
29:22.0,10-06-2021,2866549281,5959170886,5877.990234,USD,EUR,USA,Germany,Cheque,0,Normal_Fan_Out,20,15,15,8,5,63,Medium,1
57:09.0,12-04-2023,5789197598,5186136168,1620.76001,KYD,Dirham,Cayman Islands,UAE,Cheque,0,Normal_Small_Fan_Out,20,5,15,8,5,53,Medium,0
23:00.0,03-06-2021,9735570763,6472483865,162.0700073,USD,GBP,USA,UK,Credit Card,0,Normal_Small_Fan_Out,20,0,15,5,5,45,Medium,0
42:24.0,29-10-2023,4685342585,8053997752,7011.02002,EUR,EUR,Germany,Germany,Prepaid Card,0,Normal_Fan_Out,0,15,0,5,5,25,Low,0
55:02.0,10-11-2021,9483898698,1029866994,5505.899902,PAB,PAB,Panama,Panama,Cheque,0,Normal_Fan_Out,0,15,0,8,5,28,Low,0
52:28.0,06-06-2022,3810015967,4102669990,6511.459961,GBP,KYD,UK,Cayman Islands,Cash Deposit,0,Normal_Fan_In,20,15,15,10,5,65,Medium,1
52:08.0,29-10-2022,6931426721,8552341134,8133.709961,KYD,SGD,Cayman Islands,Singapore,Wire Transfer,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
34:34.0,05-09-2022,9670837887,2406670158,4347.939941,PAB,EUR,Panama,Germany,Wire Transfer,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
26:59.0,05-04-2021,3075211345,1323611598,1253.910034,PAB,Dirham,Panama,UAE,Wire Transfer,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
28:50.0,06-10-2022,6115284961,1122332259,9400.429688,Dirham,USD,UAE,USA,Cross-border,0,Normal_Fan_In,20,15,15,15,5,70,High,1
39:24.0,24-05-2023,6812738272,1445660462,5457.169922,USD,KYD,USA,Cayman Islands,Cash Deposit,0,Normal_Small_Fan_Out,20,15,15,10,5,65,Medium,1
51:18.0,22-11-2021,7562010302,9751089170,6156.790039,EUR,KYD,Germany,Cayman Islands,Credit Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
08:02.0,26-03-2021,5413671334,8719485837,9334.780273,SGD,GBP,Singapore,UK,Cheque,0,Normal_Small_Fan_Out,20,15,15,8,5,63,Medium,1
23:22.0,22-12-2022,5474387244,5632588324,9316.519531,EUR,USD,Germany,USA,Cash Deposit,0,Normal_Small_Fan_Out,20,15,15,10,5,65,Medium,1
29:39.0,13-02-2023,5598622459,5784473275,5725.22998,SGD,SGD,Singapore,Singapore,Prepaid Card,0,Normal_Fan_Out,0,15,0,5,5,25,Low,0
08:27.0,20-09-2021,8838061043,5983266546,2983.139893,GBP,EUR,UK,Germany,Credit Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
29:53.0,15-07-2023,1473670482,7819576638,9971.169922,GBP,PAB,UK,Panama,Credit Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
54:30.0,28-12-2022,5437111532,1408730502,6811.359863,PAB,SGD,Panama,Singapore,Prepaid Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
18:33.0,07-12-2023,1278297193,6543912698,4090.280029,GBP,USD,UK,USA,Prepaid Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
58:25.0,24-12-2023,2784106261,2874043628,5602.77002,USD,Dirham,USA,UAE,ACH,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
58:18.0,09-04-2021,1036478117,7070074433,4164.180176,EUR,PAB,Germany,Panama,Prepaid Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
04:57.0,15-12-2022,3126221587,7302528998,8884.169922,USD,PAB,USA,Panama,Prepaid Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
23:04.0,14-04-2023,5281532514,2117031891,4830.169922,GBP,EUR,UK,Germany,Prepaid Card,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
20:09.0,23-04-2021,5336833309,5024398358,8237.049805,EUR,EUR,Germany,Germany,Wire Transfer,0,Normal_Cash_Deposits,0,15,0,5,5,25,Low,0
49:25.0,10-10-2023,5301632716,3042450617,8403.360352,Dirham,PAB,UAE,Panama,Cash Deposit,0,Normal_Fan_In,20,15,15,10,5,65,Medium,1
50:24.0,04-03-2022,9514755931,9844878341,8245.080078,KYD,EUR,Cayman Islands,Germany,Wire Transfer,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
02:51.0,25-03-2021,6481007480,5305005574,7224.660156,SGD,GBP,Singapore,UK,Cash Deposit,0,Normal_Fan_In,20,15,15,10,5,65,Medium,1
54:59.0,08-11-2022,2947546167,7521894877,8550.230469,SGD,EUR,Singapore,Germany,Cash Deposit,0,Normal_Small_Fan_Out,20,15,15,10,5,65,Medium,1
31:20.0,03-12-2023,1278925420,4800684590,3878.419922,USD,EUR,USA,Germany,Cash Deposit,0,Normal_Cash_Deposits,20,5,15,10,5,55,Medium,0
36:45.0,13-11-2022,5905164410,5336150166,1155.48999,SGD,KYD,Singapore,Cayman Islands,Cheque,0,Normal_Cash_Deposits,20,5,15,8,5,53,Medium,0
07:40.0,28-08-2022,8640113604,8403223176,8426.120117,GBP,Dirham,UK,UAE,Credit Card,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
08:38.0,25-05-2022,3598643035,8649809125,4986.700195,GBP,EUR,UK,Germany,ACH,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
04:55.0,11-10-2022,2111163119,4136926363,1282.48999,Dirham,KYD,UAE,Cayman Islands,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
05:45.0,11-06-2022,7913018177,4688382086,1161.969971,KYD,USD,Cayman Islands,USA,Cash Deposit,0,Normal_Small_Fan_Out,20,5,15,10,5,55,Medium,0
24:48.0,30-06-2023,1723582044,7504650472,1600.829956,Dirham,KYD,UAE,Cayman Islands,Cash Deposit,0,Normal_Cash_Deposits,20,5,15,10,5,55,Medium,0
38:26.0,27-06-2023,2568275114,8792719322,7512.220215,PAB,KYD,Panama,Cayman Islands,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
09:42.0,13-09-2021,9171941951,6586095419,7111.459961,KYD,PAB,Cayman Islands,Panama,Prepaid Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
47:36.0,15-02-2021,5713358118,8618913818,2046.150024,GBP,SGD,UK,Singapore,Prepaid Card,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
15:56.0,25-07-2021,3029361312,8546463478,8470.759766,PAB,SGD,Panama,Singapore,Cheque,0,Normal_Small_Fan_Out,20,15,15,8,5,63,Medium,1
06:15.0,06-01-2021,3106253663,5782837971,2820.139893,EUR,SGD,Germany,Singapore,Cheque,0,Normal_Fan_In,20,5,15,8,5,53,Medium,0
39:33.0,18-12-2021,3109602533,9837765723,7931.930176,EUR,SGD,Germany,Singapore,Prepaid Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
05:25.0,28-05-2023,8861875557,8298724131,4893.169922,Dirham,Dirham,UAE,UAE,Credit Card,0,Normal_Fan_In,0,5,0,5,5,15,Low,0
51:15.0,01-01-2022,4035503799,7559327292,7318.169922,SGD,Dirham,Singapore,UAE,Prepaid Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
08:59.0,28-10-2022,5850334763,7601430021,3820.060059,USD,Dirham,USA,UAE,Cheque,0,Normal_Small_Fan_Out,20,5,15,8,5,53,Medium,0
32:26.0,13-04-2023,3243433768,3979748487,3477.929932,KYD,EUR,Cayman Islands,Germany,Cheque,0,Normal_Fan_Out,20,5,15,8,5,53,Medium,0
37:02.0,04-01-2021,3968256180,2921219841,8415.179688,Dirham,USD,UAE,USA,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
47:16.0,01-10-2021,9023571352,2452571216,362.6700134,EUR,GBP,Germany,UK,Cash Deposit,0,Normal_Small_Fan_Out,20,0,15,10,5,50,Medium,0
07:32.0,06-11-2022,7281050455,3179282551,9747.620117,Dirham,SGD,UAE,Singapore,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
30:25.0,28-08-2021,2562808964,9570638426,6485.310059,KYD,GBP,Cayman Islands,UK,Cash Deposit,0,Normal_Cash_Deposits,20,15,15,10,5,65,Medium,1
47:28.0,06-05-2021,3677444509,8454775583,4330.509766,Dirham,USD,UAE,USA,Wire Transfer,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
40:16.0,05-10-2023,6630555555,8452188877,6284.259766,USD,PAB,USA,Panama,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
29:26.0,19-11-2021,5465744508,5073735099,1236.180054,PAB,KYD,Panama,Cayman Islands,Wire Transfer,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
48:59.0,11-08-2022,1324310354,6443710364,5145.379883,EUR,EUR,Germany,Germany,Prepaid Card,0,Normal_Cash_Deposits,0,15,0,5,5,25,Low,0
30:30.0,21-10-2023,9029976346,7175795312,9851.099609,USD,Dirham,USA,UAE,Cross-border,0,Normal_Cash_Deposits,20,15,15,15,5,70,High,1
27:32.0,30-04-2023,6190833860,2283219847,2360.340088,USD,Dirham,USA,UAE,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
38:57.0,16-09-2023,6992043742,1702385937,7225.560059,USD,KYD,USA,Cayman Islands,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
35:24.0,26-03-2021,4041936931,7845327635,4355.359863,Dirham,SGD,UAE,Singapore,ACH,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
10:46.0,11-03-2022,9508631203,5563055827,6528.060059,GBP,EUR,UK,Germany,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
21:39.0,16-07-2021,6039964559,3502129670,2056.820068,GBP,PAB,UK,Panama,Credit Card,0,Normal_Small_Fan_Out,20,5,15,5,5,50,Medium,0
46:51.0,13-03-2022,5003929501,8508929696,4709.950195,GBP,GBP,UK,UK,Credit Card,0,Normal_Small_Fan_Out,0,5,0,5,5,15,Low,0
02:09.0,07-12-2022,1868322712,6988754914,9801.129883,GBP,GBP,UK,UK,Cross-border,0,Normal_Small_Fan_Out,0,15,0,15,5,35,Low,0
23:19.0,17-02-2022,2780392182,6521786900,1960.920044,KYD,USD,Cayman Islands,USA,ACH,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
55:01.0,29-09-2021,8786808204,5204422234,6368.089844,USD,PAB,USA,Panama,Credit Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
37:29.0,26-06-2023,9138257105,6964819556,5760.220215,USD,EUR,USA,Germany,Credit Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
55:25.0,10-06-2023,5051183257,5396908491,5654.870117,SGD,SGD,Singapore,Singapore,Cash Deposit,0,Normal_Small_Fan_Out,0,15,0,10,5,30,Low,0
03:05.0,21-02-2021,8757642408,1218045091,6155.080078,KYD,EUR,Cayman Islands,Germany,Cheque,0,Normal_Fan_Out,20,15,15,8,5,63,Medium,1
00:23.0,12-06-2022,1066705516,6475974381,5027.359863,Dirham,GBP,UAE,UK,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
06:14.0,16-01-2021,3236974350,7157171498,179.1399994,PAB,SGD,Panama,Singapore,Credit Card,0,Normal_Fan_Out,20,0,15,5,5,45,Medium,0
57:40.0,27-07-2023,6729105858,1767132543,9001.969727,KYD,EUR,Cayman Islands,Germany,ACH,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
59:55.0,29-10-2023,1588000330,5519931896,8271.519531,GBP,EUR,UK,Germany,Prepaid Card,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
52:22.0,25-07-2021,7663909275,5099175523,1749.939941,USD,EUR,USA,Germany,Wire Transfer,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
06:10.0,12-09-2023,7959400834,7002331811,4138.600098,USD,GBP,USA,UK,Credit Card,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
48:47.0,14-04-2021,3552075566,9768981690,7707.779785,PAB,KYD,Panama,Cayman Islands,Wire Transfer,0,Normal_Fan_In,20,15,15,5,5,60,Medium,1
39:42.0,29-05-2022,9892736568,3575723024,9800.820313,KYD,KYD,Cayman Islands,Cayman Islands,Cross-border,0,Normal_Fan_Out,0,15,0,15,5,35,Low,0
25:30.0,02-05-2021,4765558825,6673755199,9511.860352,GBP,Dirham,UK,UAE,Wire Transfer,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
17:37.0,02-12-2022,4912264432,8562809356,8994.599609,Dirham,PAB,UAE,Panama,Cash Deposit,0,Normal_Fan_Out,20,15,15,10,5,65,Medium,1
13:37.0,05-01-2022,9479897286,1208758450,1592.160034,Dirham,PAB,UAE,Panama,Cash Deposit,0,Normal_Cash_Deposits,20,5,15,10,5,55,Medium,0
33:46.0,27-08-2021,2662308756,2177763853,9145.610352,KYD,KYD,Cayman Islands,Cayman Islands,Cash Deposit,0,Normal_Cash_Deposits,0,15,0,10,5,30,Low,0
26:08.0,28-01-2022,9059829526,3282419713,8785.660156,SGD,EUR,Singapore,Germany,Cross-border,0,Normal_Cash_Deposits,20,15,15,15,5,70,High,1
50:43.0,18-07-2022,9408493759,8314392508,3775.72998,USD,USD,USA,USA,Prepaid Card,0,Normal_Fan_Out,0,5,0,5,5,15,Low,0
58:27.0,29-06-2023,7378013298,7044398081,3951.280029,SGD,KYD,Singapore,Cayman Islands,Cross-border,0,Normal_Fan_In,20,5,15,15,5,60,Medium,0
57:18.0,29-12-2023,2648034573,6384900386,4604.490234,SGD,SGD,Singapore,Singapore,Prepaid Card,0,Normal_Fan_In,0,5,0,5,5,15,Low,0
10:44.0,18-05-2023,7943476049,2938573298,6565.189941,Dirham,KYD,UAE,Cayman Islands,Credit Card,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
23:01.0,08-05-2021,1294059549,3572917092,2615.75,EUR,Dirham,Germany,UAE,Prepaid Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
41:02.0,04-06-2023,5669598463,1825337777,239.25,EUR,Dirham,Germany,UAE,Wire Transfer,0,Normal_Cash_Deposits,20,0,15,5,5,45,Medium,0
31:18.0,07-09-2022,4255459566,9982024685,1420.880005,SGD,USD,Singapore,USA,Credit Card,0,Normal_Fan_Out,20,5,15,5,5,50,Medium,0
04:08.0,30-11-2022,2816201865,6271053522,4406.759766,USD,GBP,USA,UK,ACH,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
17:48.0,04-07-2021,2300072414,8737639540,2827.209961,USD,EUR,USA,Germany,Cross-border,0,Normal_Cash_Deposits,20,5,15,15,5,60,Medium,0
56:37.0,01-06-2022,7996805048,4202116994,7647.52002,Dirham,USD,UAE,USA,ACH,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
11:57.0,12-03-2021,1476645549,9132014374,1075.829956,KYD,KYD,Cayman Islands,Cayman Islands,ACH,0,Normal_Small_Fan_Out,0,5,0,5,5,15,Low,0
42:28.0,15-11-2022,4445379065,5243505432,9175.480469,KYD,Dirham,Cayman Islands,UAE,Credit Card,0,Normal_Cash_Deposits,20,15,15,5,5,60,Medium,1
32:35.0,19-09-2021,8817222025,4209703552,8954.320313,USD,GBP,USA,UK,ACH,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
09:21.0,19-11-2022,8381715397,7483695210,9088.480469,PAB,GBP,Panama,UK,Cheque,0,Normal_Small_Fan_Out,20,15,15,8,5,63,Medium,1
42:39.0,09-07-2023,4013158708,4762883964,7398.700195,USD,GBP,USA,UK,ACH,0,Normal_Small_Fan_Out,20,15,15,5,5,60,Medium,1
44:53.0,25-04-2022,5249115567,9021594647,1078.930054,SGD,EUR,Singapore,Germany,Credit Card,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
01:16.0,08-06-2021,4225348361,5694404135,4386.990234,KYD,SGD,Cayman Islands,Singapore,Wire Transfer,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
32:21.0,29-10-2021,3748572172,7761272762,1322.73999,Dirham,PAB,UAE,Panama,ACH,0,Normal_Fan_In,20,5,15,5,5,50,Medium,0
41:48.0,29-06-2021,4848071830,4133843799,9877.110352,SGD,SGD,Singapore,Singapore,Cheque,0,Normal_Fan_Out,0,15,0,8,5,28,Low,0
42:56.0,05-03-2021,4138850988,3054047750,3337.050049,GBP,PAB,UK,Panama,Wire Transfer,0,Normal_Cash_Deposits,20,5,15,5,5,50,Medium,0
42:14.0,29-11-2023,8090487132,8788118545,5857.450195,GBP,KYD,UK,Cayman Islands,Cross-border,0,Normal_Small_Fan_Out,20,15,15,15,5,70,High,1
52:03.0,30-09-2022,7215298869,6783358539,7796.140137,GBP,PAB,UK,Panama,ACH,0,Normal_Fan_Out,20,15,15,5,5,60,Medium,1
42:41.0,27-04-2023,7429827720,4587209412,9206.950195,SGD,SGD,Singapore,Singapore,Prepaid Card,0,Normal_Small_Fan_Out,0,15,0,5,5,25,Low,0
06:09.0,25-04-2023,4570179886,9110593288,7557.919922,KYD,EUR,Cayman Islands,Germany,Cross-border,0,Normal_Cash_Deposits,20,15,15,15,5,70,High,1
